audio_onset,audio_offset,audio_path,video_path,video_index,p0_x,p0_y,p1_x,p1_y
26779216,26784591,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6427,,,,
26822432,26827823,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6438,,,,
26833152,26848783,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6441,,,,
26863088,26867711,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6447,,,,
26872080,26883503,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6450,,,,
26917440,26923663,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6460,,,,
26926816,26943871,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6464,,,,
26973120,26976863,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6473,,,,
27598672,27602719,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6624,,,,
27679824,27684047,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6643,,,,
27850288,27853935,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6684,181.0,372.0,201.0,381.0
27993264,27998399,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6718,,,,
28000992,28009119,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6721,178.0,324.0,126.0,333.0
28918800,28929055,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,6941,168.0,188.0,214.0,185.0
29594448,29601343,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7103,113.0,124.0,103.0,232.0
29619088,29621727,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7108,,,,
29912848,29916751,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7179,149.0,91.0,207.0,170.0
29961632,29972575,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7192,166.0,89.0,284.0,118.0
29988720,29995071,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7198,132.0,62.0,342.0,135.0
30008608,30015135,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7202,90.0,33.0,386.0,163.0
30147152,30156559,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7236,6.0,42.0,458.0,259.0
30169024,30172463,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7240,4.0,39.0,497.0,292.0
30338784,30345983,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7282,6.0,36.0,600.0,394.0
30501312,30505535,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7320,,,,
30847712,30853055,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7404,178.0,316.0,639.0,433.0
30920400,30923327,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7421,,,,
31024608,31029407,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7446,490.0,303.0,534.0,393.0
31316176,31320431,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7516,,,,
31336064,31342511,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7521,,,,
31371776,31378543,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7530,,,,
31388912,31392143,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7533,,,,
31621056,31626479,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7589,77.0,114.0,85.0,403.0
31640416,31645999,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7594,88.0,100.0,88.0,411.0
31650464,31655471,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7596,,,,
31674848,31681519,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7602,,,,
31964000,31967455,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7671,,,,
32245648,32253247,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7739,92.0,99.0,569.0,131.0
32599615,32605727,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,7824,,,,
33736560,33739439,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8097,,,,
33947888,33950575,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8147,,,,
33968240,33972671,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8152,,,,
34575760,34578847,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8298,,,,
34746496,34752671,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8339,,,,
34799584,34807263,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8352,,,,
34951904,34959087,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8389,,,,
34962512,34971247,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8392,,,,
35558416,35564095,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8534,,,,
35568160,35573759,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8537,193.0,210.0,512.0,157.0
35825280,35829295,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8598,,,,
36607648,36610559,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8786,,,,
36758176,36771215,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8823,,,,
37481568,37487535,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,8996,,,,
37952016,37958863,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,9109,,,,
38531376,38541151,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,9248,,,,
38640592,38646927,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,9274,,,,
38653792,38657919,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,9277,,,,
38675808,38682159,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,9282,,,,
38925408,38941983,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,9344,,,,
39147504,39152287,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,9395,,,,
39745488,39756031,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,9540,283.0,345.0,331.0,391.0
40058688,40081487,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,9616,299.0,351.0,412.0,440.0
44157584,44164111,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,10598,,,,
44411472,44418623,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,10659,,,,
46701888,46704895,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,11208,,,,
46709504,46714687,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,11210,,,,
46955520,46958431,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,11269,,,,
47329248,47332847,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,11359,,,,
47446384,47451455,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,11387,,,,
48436656,48441551,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,11625,343.0,161.0,557.0,368.0
48639280,48649167,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,11674,,,,
49058480,49063199,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,11774,,,,
51638176,51640927,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,12393,,,,
51775392,51786783,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,12427,,,,
52742512,52750719,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,12659,,,,
52783712,52790639,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,12668,,,,
53693600,53699679,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,12887,,,,
53904928,53908879,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,12937,,,,
55964928,55972479,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,13432,,,,
55999808,56004079,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,13440,,,,
56087184,56092783,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,13461,,,,
56538432,56543407,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,13569,,,,
56552032,56555695,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/mic_2023_06_06_14_37_53_009062.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_14_37_53_009062_female-female-dyad/2023_06_06_14_37_53_009062_cam_d.avi,13572,,,,
